name;fujicolor-superia-200-dehancer-colorchecker
description;fitted LUT style from fujicolor-superia-200-dehancer-colorchecker.pfm
num_gray;8
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
WBP1;80.384605407714844;0.85365772247314453;-0.24595260620117188;88.875259399414062;-9.3895196914672852;-3.7700176239013672
WBP2;81.474273681640625;-1.2608468532562256;-1.0036826133728027;89.877998352050781;-10.220527648925781;-4.5696377754211426
WBP3;81.057342529296875;-2.4193823337554932;-2.4820685386657715;89.665512084960938;-12.055426597595215;-5.8171868324279785
WBP4;81.006301879882812;-4.1615066528320312;-2.7093172073364258;89.764244079589844;-12.932718276977539;-6.078338623046875
WBP5;81.445152282714844;-6.1036348342895508;-4.3447613716125488;90.361465454101562;-14.306426048278809;-7.498478889465332
WBL1;80.341987609863281;4.6826601028442383;0.49371719360351562;88.875640869140625;-6.6109600067138672;-2.9958963394165039
WBL2;80.881683349609375;4.2348504066467285;-0.10508298873901367;89.039962768554688;-6.20904541015625;-3.8421392440795898
WBL3;80.658538818359375;0.84823369979858398;-0.26457309722900391;89.131439208984375;-9.3435344696044922;-3.8204312324523926
WBL4;80.999778747558594;-1.1957883834838867;-2.635657787322998;89.358612060546875;-10.416716575622559;-6.275641918182373
WBL5;80.930442810058594;-2.2552311420440674;-5.7278156280517578;89.702194213867188;-12.015432357788086;-8.9303493499755859
SAT1;55.608665466308594;51.291049957275391;35.283702850341797;54.609283447265625;42.650253295898438;30.272823333740234
SAT2;73.595199584960938;32.348930358886719;71.354148864746094;74.36004638671875;29.178798675537109;65.527214050292969
SAT3;84.245979309082031;1.2995898723602295;83.627983093261719;86.210784912109375;5.2590665817260742;80.386390686035156
SAT4;64.017326354980469;-53.374229431152344;27.603328704833984;70.24957275390625;-41.913837432861328;33.509384155273438
SAT5;61.607658386230469;-24.73956298828125;-32.790004730224609;70.861595153808594;-28.539806365966797;-32.699848175048828
SAT6;50.978492736816406;1.4588832855224609;-52.867233276367188;57.519271850585938;-8.192718505859375;-54.118190765380859
SAT7;52.877250671386719;32.370956420898438;-29.775941848754883;56.838043212890625;16.03245735168457;-34.921550750732422
