name;fujifilm-fp-100c-dehancer-colorchecker
description;fitted LUT style from fujifilm-fp-100c-dehancer-colorchecker.pfm
num_gray;8
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
WBP1;80.383354187011719;0.85365772247314453;-0.24592876434326172;89.302703857421875;-5.3435268402099609;-1.989293098449707
WBP2;81.471817016601562;-1.2611448764801025;-1.0036110877990723;90.240921020507812;-6.6745576858520508;-2.8891086578369141
WBP3;81.057525634765625;-2.4224519729614258;-2.4815559387207031;89.844879150390625;-7.9249143600463867;-3.8095355033874512
WBP4;80.999526977539062;-4.1359958648681641;-2.734375;89.737770080566406;-9.2599687576293945;-4.0806174278259277
WBP5;81.434616088867188;-6.0875711441040039;-4.3484210968017578;89.946525573730469;-11.141270637512207;-5.0302863121032715
WBL1;80.343490600585938;4.6673417091369629;0.4977107048034668;89.03863525390625;-1.3291537761688232;-2.1198153495788574
WBL2;80.885269165039062;4.2248067855834961;-0.089371204376220703;89.75238037109375;-2.3874342441558838;-2.268826961517334
WBL3;80.658302307128906;0.84921717643737793;-0.26586055755615234;89.483390808105469;-4.9347281455993652;-2.154386043548584
WBL4;80.99346923828125;-1.1819899082183838;-2.6398301124572754;89.764152526855469;-6.7099928855895996;-4.0123224258422852
WBL5;80.921913146972656;-2.2340714931488037;-5.7304143905639648;89.668846130371094;-8.0378351211547852;-7.0029854774475098
SAT1;55.574119567871094;51.122276306152344;35.226261138916016;60.904350280761719;34.22796630859375;26.484405517578125
SAT2;73.589569091796875;32.354621887207031;71.350822448730469;78.323921203613281;23.734092712402344;54.418968200683594
SAT3;84.247528076171875;1.2860894203186035;83.62994384765625;87.46661376953125;4.7418174743652344;64.655220031738281
SAT4;64.017326354980469;-53.374229431152344;27.603328704833984;65.805534362792969;-41.939048767089844;20.921707153320312
SAT5;61.607658386230469;-24.73956298828125;-32.790004730224609;69.4642333984375;-30.236333847045898;-28.079498291015625
SAT6;50.979248046875;1.4534890651702881;-52.854572296142578;59.016517639160156;-14.751344680786133;-45.53118896484375
SAT7;52.877632141113281;32.347023010253906;-29.853094100952148;61.4462890625;13.286739349365234;-26.393259048461914
SAT8;55.593284606933594;51.369071960449219;0.35314559936523438;63.781570434570312;31.541109085083008;-2.5629639625549316
A1;35.274570465087891;15.01283073425293;18.223745346069336;34.393882751464844;7.1954278945922852;13.572078704833984
B1;64.119544982910156;33.941387176513672;67.199310302734375;67.90350341796875;25.111167907714844;51.141895294189453
C1;22.875179290771484;28.49201774597168;-59.287673950195312;26.473613739013672;8.0723762512207031;-47.643726348876953
D1;88.612586975097656;0.0016093254089355469;1.0779619216918945;97.18292236328125;-5.5641231536865234;-1.4222145080566406
A2;67.175224304199219;16.986906051635742;14.762234687805176;74.863235473632812;9.0158882141113281;9.6282482147216797
B2;35.484375;21.242559432983398;-55.388134002685547;40.440181732177734;0.20384788513183594;-46.35906982421875
C2;53.287879943847656;-48.703639984130859;33.036815643310547;52.34344482421875;-39.348094940185547;25.596464157104492
D2;79.272712707519531;-0.012308359146118164;0.030219554901123047;88.050933837890625;-5.4818391799926758;-1.9501805305480957
A3;46.907691955566406;-3.1951665878295898;-27.432323455810547;51.616477966308594;-14.149337768554688;-23.810791015625
B3;53.588088989257812;48.212081909179688;23.821889877319336;59.493019104003906;31.30340576171875;17.3074951171875
C3;44.627464294433594;46.225189208984375;36.189876556396484;46.827930450439453;31.057716369628906;26.812416076660156
D3;66.980178833007812;0.00035762786865234375;-0.00030994415283203125;74.986160278320312;-5.7029428482055664;-1.9890189170837402
A4;39.285484313964844;-15.621050834655762;24.911291122436523;37.11236572265625;-16.271560668945312;19.064962387084961
B4;25.040988922119141;24.234771728515625;-20.241170883178711;25.167121887207031;10.27253246307373;-15.850895881652832
C4;80.625694274902344;0.63574314117431641;80.591972351074219;83.74420166015625;3.6314129829406738;62.871978759765625
D4;48.543144226074219;1.1826157569885254;-0.17734766006469727;51.787506103515625;-5.8695974349975586;-2.016294002532959
A5;55.088546752929688;10.482102394104004;-26.184345245361328;62.794258117675781;-3.2587051391601562;-23.585533142089844
B5;72.155540466308594;-27.311981201171875;60.651576995849609;73.945449829101562;-18.437744140625;47.358501434326172
C5;54.078170776367188;47.479213714599609;-10.571098327636719;62.6695556640625;27.127683639526367;-11.763334274291992
D5;30.014358520507812;1.1690706014633179;-2.6809811592102051;28.554908752441406;-5.6546030044555664;-2.5067746639251709
A6;70.500419616699219;-31.433612823486328;-5.2405476570129395;77.139610290527344;-30.231178283691406;-5.9913396835327148
B6;72.67913818359375;18.127738952636719;75.589775085449219;76.434005737304688;14.96306037902832;58.727657318115234
C6;50.353118896484375;-16.932577133178711;-34.854721069335938;56.76702880859375;-24.113357543945312;-29.318225860595703
D6;11.816295623779297;1.5791058540344238;-1.8205195665359497;8.4600906372070312;-2.1205544471740723;-1.3784974813461304
NEU1;11.249362945556641;1.5647039413452148;-1.7467349767684937;7.6066474914550781;-2.1110997200012207;-1.2788921594619751
NEU2;13.758878707885742;1.8078088760375977;-3.0138731002807617;11.049076080322266;-2.5230793952941895;-1.5606582164764404
NEU3;17.675987243652344;1.1237859725952148;-2.6424646377563477;14.798076629638672;-3.613457202911377;-1.7818331718444824
NEU4;20.853965759277344;0.35271048545837402;-1.2708187103271484;18.056663513183594;-4.2225866317749023;-0.72200298309326172
NEU5;74.786262512207031;0.063061714172363281;-0.018179416656494141;83.336181640625;-5.5111050605773926;-1.9809722900390625
NEU6;80.585968017578125;0.00038743019104003906;-0.0003814697265625;89.385780334472656;-5.5148897171020508;-1.9304752349853516
NEU7;85.83660888671875;0.0023245811462402344;-0.0009059906005859375;94.5078125;-5.4521265029907227;-1.9145846366882324
NEU8;90.176055908203125;0.082761049270629883;1.1139512062072754;98.770355224609375;-5.634605884552002;-1.0969996452331543
