name;kodak-portra-400-vsco-colorchecker
description;fitted LUT style from kodak-portra-400-vsco-colorchecker.pfm
num_gray; 0
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
SAT1;55.606605529785156;51.385223388671875;35.341156005859375;62.352859497070312;34.150241851806641;41.366409301757812
SAT2;73.602287292480469;32.293350219726562;71.36865234375;81.708213806152344;3.2471418380737305;74.012992858886719
SAT3;84.235145568847656;1.3886094093322754;83.613334655761719;89.675643920898438;-11.506199836730957;84.234970092773438
SAT4;64.038787841796875;-53.360671997070312;27.551496505737305;68.08795166015625;-49.409778594970703;13.807857513427734
SAT5;61.593833923339844;-24.63334846496582;-32.950889587402344;74.117965698242188;-34.487335205078125;-21.972583770751953
SAT6;50.976104736328125;1.3580024242401123;-52.693832397460938;70.167434692382812;-23.843019485473633;-26.795816421508789
SAT7;52.876678466796875;32.492519378662109;-29.957855224609375;68.918533325195312;14.647186279296875;-12.803316116333008
SAT8;55.596923828125;51.314533233642578;0.34642219543457031;65.546989440917969;32.705486297607422;1.7166972160339355
WBP1;80.397369384765625;0.85362792015075684;-0.24595260620117188;86.074119567871094;-1.3760626316070557;2.1799087524414062
WBP2;81.484153747558594;-1.2591183185577393;-1.0041117668151855;86.543510437011719;-2.2390484809875488;1.3017416000366211
WBP3;81.064437866210938;-2.4179220199584961;-2.4799227714538574;86.457550048828125;-2.4048984050750732;0.25498867034912109
WBP4;81.004295349121094;-4.1266679763793945;-2.7037262916564941;86.391899108886719;-3.9490759372711182;0.42011737823486328
WBP5;81.439399719238281;-6.0774984359741211;-4.352116584777832;86.514183044433594;-4.4498147964477539;-0.46476125717163086
WBL1;80.351127624511719;4.6523213386535645;0.50985813140869141;85.9688720703125;-0.1678466796875;2.3663997650146484
WBL2;80.885147094726562;4.2432546615600586;-0.11886358261108398;86.291511535644531;-0.20340085029602051;2.1588325500488281
WBL3;80.667259216308594;0.84277987480163574;-0.26006698608398438;86.087196350097656;-1.3522803783416748;2.1465301513671875
WBL4;81.009445190429688;-1.2062489986419678;-2.6300787925720215;86.178703308105469;-2.2342205047607422;0.16325712203979492
WBL5;80.922164916992188;-2.242356538772583;-5.7349443435668945;86.474418640136719;-3.3892989158630371;-0.66967010498046875
NEU1;11.204616546630859;1.5758798122406006;-1.784813404083252;8.5786380767822266;1.7661005258560181;-4.1511416435241699
NEU2;13.767477035522461;1.8414855003356934;-3.0211150646209717;10.97984504699707;3.0224547386169434;-6.899228572845459
NEU3;17.677093505859375;1.1302977800369263;-2.6536047458648682;15.700782775878906;2.7231276035308838;-6.4595165252685547
NEU4;20.885791778564453;0.32655894756317139;-1.2529551982879639;19.940235137939453;1.8006265163421631;-4.885566234588623
NEU5;74.761894226074219;0.060945749282836914;-0.017595291137695312;82.91583251953125;-2.5589466094970703;2.3431539535522461
NEU6;80.57513427734375;0.00041723251342773438;-0.00036954879760742188;86.087890625;-1.6814768314361572;2.2546768188476562
NEU7;85.833824157714844;0.00038743019104003906;-0.00040531158447265625;88.555450439453125;-1.3693869113922119;2.2107839584350586
NEU8;90.161361694335938;0.081688165664672852;1.1182785034179688;90.230087280273438;-0.20709633827209473;1.6837596893310547
A1;35.274120330810547;15.050426483154297;18.244695663452148;43.249210357666016;22.442966461181641;34.443294525146484
B1;64.116943359375;33.919544219970703;67.21075439453125;73.932487487792969;11.578470230102539;74.59130859375
C1;22.865447998046875;28.474554061889648;-59.258132934570312;31.578144073486328;25.364831924438477;-61.772018432617188
D1;88.630760192871094;-0.00083446502685546875;1.077115535736084;89.63690185546875;-0.52782893180847168;1.4496922492980957
A2;67.175765991210938;17.045228958129883;14.803134918212891;78.020301818847656;5.8597922325134277;13.629377365112305
B2;35.489334106445312;21.189510345458984;-55.313175201416016;50.512908935546875;3.0873715877532959;-42.031276702880859
C2;53.286880493164062;-48.701374053955078;33.034236907958984;57.601219177246094;-49.473793029785156;28.864788055419922
D2;79.288742065429688;-0.0079572200775146484;0.014007091522216797;85.24798583984375;-2.5360286235809326;2.3043155670166016
A3;46.924015045166016;-3.258824348449707;-27.421819686889648;62.537178039550781;-12.742340087890625;-21.726154327392578
B3;53.583686828613281;48.143325805664062;23.869264602661133;61.378852844238281;34.155784606933594;26.863134384155273
C3;44.6253662109375;46.17181396484375;36.188720703125;50.101821899414062;45.407146453857422;52.751998901367188
D3;66.994682312011719;0.0014007091522216797;-0.0006198883056640625;77.949981689453125;-2.6366710662841797;2.4001479148864746
A4;39.291751861572266;-15.619098663330078;24.935949325561523;45.857154846191406;-20.763069152832031;33.623386383056641
B4;25.046302795410156;24.173870086669922;-20.191537857055664;33.130989074707031;33.214523315429688;-22.654205322265625
C4;80.629325866699219;0.63627958297729492;80.595489501953125;87.525482177734375;-10.808825492858887;83.765830993652344
D4;48.547225952148438;1.1592507362365723;-0.1795649528503418;62.863792419433594;-1.3249814510345459;2.4035215377807617
A5;55.099174499511719;10.447978973388672;-26.193904876708984;71.547004699707031;-0.69022178649902344;-11.125469207763672
B5;72.163864135742188;-27.328460693359375;60.702426910400391;79.702316284179688;-25.496006011962891;70.227432250976562
C5;54.078132629394531;47.474414825439453;-10.58800220489502;65.797157287597656;30.070930480957031;-4.7863960266113281
D5;30.017730712890625;1.1690258979797363;-2.6809394359588623;35.889400482177734;2.6789307594299316;-4.6763777732849121
A6;70.521980285644531;-31.466276168823242;-5.1910758018493652;78.709320068359375;-24.936883926391602;-4.6905040740966797
B6;72.679756164550781;18.126846313476562;75.592353820800781;81.958511352539062;-0.90926885604858398;80.641777038574219
C6;50.342170715332031;-16.927867889404297;-34.854137420654297;65.564369201660156;-28.526693344116211;-27.661312103271484
D6;11.823997497558594;1.574978232383728;-1.8060564994812012;8.9683399200439453;1.7472803592681885;-4.1100859642028809
