name;fuji-velvia-50-vsco-colorchecker
description;fitted LUT style from fuji-velvia-50-vsco-colorchecker.pfm
num_gray; 0
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
SAT1;55.593109130859375;51.239997863769531;35.2879638671875;58.584846496582031;56.360660552978516;45.655673980712891
SAT2;73.598129272460938;32.296150207519531;71.36822509765625;78.08404541015625;22.141574859619141;79.05242919921875
SAT3;84.233840942382812;1.3947188854217529;83.61065673828125;86.849952697753906;4.2223634719848633;84.621360778808594
SAT4;64.031349182128906;-53.355186462402344;27.548027038574219;76.392662048339844;-58.820514678955078;34.674942016601562
SAT5;61.566658020019531;-24.680822372436523;-32.834815979003906;71.835960388183594;-32.329677581787109;-27.919090270996094
SAT6;50.988494873046875;1.3840198516845703;-52.780067443847656;63.258049011230469;-14.555751800537109;-40.547515869140625
SAT7;52.875106811523438;32.439620971679688;-29.820430755615234;62.467391967773438;31.147182464599609;-27.046108245849609
SAT8;55.598350524902344;51.385463714599609;0.3600001335144043;59.428123474121094;51.884204864501953;-4.5710444450378418
WBP1;80.391876220703125;0.85365772247314453;-0.24592876434326172;89.827835083007812;1.3760626316070557;2.0854830741882324
WBP2;81.480758666992188;-1.2503564357757568;-1.0050058364868164;90.272598266601562;1.2277364730834961;0.99567174911499023
WBP3;81.071533203125;-2.4283826351165771;-2.4766206741333008;89.709869384765625;0.72562694549560547;-0.22172927856445312
WBP4;81.007759094238281;-4.1519107818603516;-2.7043342590332031;89.968009948730469;-0.26834011077880859;-0.42109489440917969
WBP5;81.45001220703125;-6.1083436012268066;-4.3340682983398438;90.477149963378906;-1.9498765468597412;-0.89522600173950195
WBL1;80.353591918945312;4.6522912979125977;0.50792694091796875;89.432571411132812;3.529965877532959;2.2418856620788574
WBL2;80.885429382324219;4.2316317558288574;-0.10229349136352539;89.634368896484375;3.3751726150512695;1.8509149551391602
WBL3;80.663177490234375;0.85711479187011719;-0.28393268585205078;89.856094360351562;1.4346837997436523;2.0277500152587891
WBL4;81.00811767578125;-1.208961009979248;-2.6307821273803711;89.735496520996094;0.8373260498046875;-0.22181272506713867
WBL5;80.932052612304688;-2.2480487823486328;-5.7284951210021973;90.048988342285156;0.069379806518554688;-1.6926407814025879
NEU1;11.214153289794922;1.572534441947937;-1.7733603715896606;2.8649959564208984;1.9369349479675293;-1.0752111673355103
NEU2;13.76202392578125;1.8307864665985107;-3.0209541320800781;3.6240653991699219;2.5837719440460205;-1.1013180017471313
NEU3;17.679828643798828;1.1136531829833984;-2.6249229907989502;6.3389568328857422;5.6584701538085938;-2.3857295513153076
NEU4;20.872291564941406;0.35263597965240479;-1.2705743312835693;9.4476108551025391;6.7002696990966797;-2.2427022457122803
NEU5;74.792327880859375;0.047564506530761719;-0.013792514801025391;86.212493896484375;1.6367137432098389;1.9829273223876953
NEU6;80.620719909667969;0.00038743019104003906;-0.00035762786865234375;89.599960327148438;1.387178897857666;2.0676612854003906
NEU7;85.848892211914062;0.000476837158203125;-0.0003814697265625;92.621635437011719;0.97125768661499023;1.9729971885681152
NEU8;90.177879333496094;0.084578990936279297;1.107490062713623;94.59356689453125;0.99459290504455566;1.9330978393554688
A1;35.274890899658203;15.02510929107666;18.231100082397461;36.449642181396484;40.170074462890625;32.789463043212891
B1;64.117202758789062;33.920108795166016;67.200607299804688;66.940498352050781;39.019107818603516;73.246177673339844
C1;22.872898101806641;28.490171432495117;-59.28399658203125;14.577577590942383;40.550739288330078;-68.351425170898438
D1;88.630760192871094;-0.00083446502685546875;1.077115535736084;94.002021789550781;1.0228753089904785;1.9504785537719727
A2;67.173660278320312;17.001659393310547;14.781975746154785;79.512504577636719;14.240413665771484;13.11143684387207
B2;35.489521026611328;21.234169006347656;-55.37213134765625;32.753005981445312;29.349370956420898;-67.349472045898438
C2;53.283912658691406;-48.698081970214844;33.030361175537109;67.068305969238281;-57.545394897460938;59.622234344482422
D2;79.288742065429688;-0.0079572200775146484;0.014007091522216797;88.875236511230469;1.3031661510467529;1.9731879234313965
A3;46.919528961181641;-3.2700598239898682;-27.435934066772461;56.413749694824219;-4.7757329940795898;-32.117916107177734
B3;53.592933654785156;48.175067901611328;23.921894073486328;56.905532836914062;55.256038665771484;27.936441421508789
C3;44.623706817626953;46.185672760009766;36.187744140625;46.461723327636719;66.099967956542969;54.344253540039062
D3;66.993812561035156;0.0010430812835693359;0.00053644180297851562;79.996406555175781;3.3796429634094238;0.84443092346191406
A4;39.279403686523438;-15.57280158996582;24.865268707275391;45.890987396240234;-12.751936912536621;43.142528533935547
B4;25.043125152587891;24.206638336181641;-20.216964721679688;19.228122711181641;38.097129821777344;-24.596511840820312
C4;80.636428833007812;0.65538287162780762;80.602737426757812;83.861412048339844;8.1223545074462891;83.252922058105469
D4;48.548080444335938;1.1461973190307617;-0.18469095230102539;60.02435302734375;8.6818933486938477;-0.60417652130126953
A5;55.102554321289062;10.463744163513184;-26.167583465576172;68.22039794921875;10.358929634094238;-21.133541107177734
B5;72.167610168457031;-27.343660354614258;60.694503784179688;83.864982604980469;-10.706960678100586;72.363868713378906
C5;54.08648681640625;47.466964721679688;-10.599279403686523;58.713890075683594;49.336494445800781;-14.999842643737793
D5;30.0186767578125;1.169055700302124;-2.6809453964233398;25.560314178466797;11.69842529296875;-5.3725299835205078
A6;70.51806640625;-31.481266021728516;-5.1640629768371582;82.400413513183594;-23.527027130126953;-6.0284614562988281
B6;72.678199768066406;18.164337158203125;75.603462219238281;75.489814758300781;23.673683166503906;78.507293701171875
C6;50.333915710449219;-16.91511344909668;-34.867977142333984;58.749031066894531;-23.216426849365234;-31.973159790039062
D6;11.826492309570312;1.57362961769104;-1.8013596534729004;3.0444927215576172;1.9412040710449219;-1.0852545499801636
