name;fujichrome-velvia-50-dehancer-colorchecker
description;fitted LUT style from fujichrome-velvia-50-dehancer-colorchecker.pfm
num_gray;8
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
WBP1;80.391204833984375;0.85359811782836914;-0.24598836898803711;87.056205749511719;-7.9452695846557617;-3.8362860679626465
WBP2;81.482627868652344;-1.2671351432800293;-1.0032773017883301;88.478950500488281;-10.214508056640625;-4.6906948089599609
WBP3;81.06640625;-2.41813063621521;-2.4794697761535645;88.225608825683594;-12.367606163024902;-5.8743715286254883
WBP4;81.00445556640625;-4.1306915283203125;-2.7034878730773926;88.259567260742188;-14.243573188781738;-6.929624080657959
WBP5;81.444976806640625;-6.1054825782775879;-4.3407678604125977;89.066192626953125;-17.395824432373047;-8.533024787902832
WBL1;80.349525451660156;4.650115966796875;0.51524639129638672;86.804214477539062;-3.0920505523681641;-2.3386359214782715
WBL2;80.8834228515625;4.2455196380615234;-0.12388229370117188;87.429847717285156;-3.3985674381256104;-3.0239701271057129
WBL3;80.663162231445312;0.85866451263427734;-0.28808116912841797;87.331123352050781;-7.9343318939208984;-3.8595795631408691
WBL4;81.014205932617188;-1.2143254280090332;-2.6287078857421875;88.092658996582031;-11.150479316711426;-6.0247659683227539
WBL5;80.923385620117188;-2.2262334823608398;-5.7290911674499512;88.249542236328125;-13.112157821655273;-9.3109245300292969
SAT1;55.604774475097656;51.276535034179688;35.283649444580078;48.833587646484375;50.829143524169922;37.030105590820312
SAT2;73.600090026855469;32.343654632568359;71.352867126464844;68.751708984375;40.463836669921875;62.846080780029297
SAT3;84.246063232421875;1.2993216514587402;83.626884460449219;81.992630004882812;14.885425567626953;70.517036437988281
SAT4;64.041893005371094;-53.377449035644531;27.583837509155273;69.595314025878906;-53.62701416015625;18.813026428222656
SAT5;61.594947814941406;-24.669885635375977;-32.892299652099609;71.058319091796875;-30.373096466064453;-32.469810485839844
SAT6;50.969741821289062;1.362532377243042;-52.694511413574219;55.312713623046875;-9.160548210144043;-49.973560333251953
SAT7;52.878929138183594;32.492786407470703;-29.955650329589844;52.053810119628906;24.612993240356445;-26.116693496704102
SAT8;55.602836608886719;51.318584442138672;0.3724217414855957;52.113059997558594;47.168792724609375;6.5507411956787109
A1;35.275314331054688;15.050813674926758;18.243927001953125;26.526924133300781;15.885055541992188;17.397218704223633
B1;64.120338439941406;33.938228607177734;67.220916748046875;57.303192138671875;41.488975524902344;59.872245788574219
C1;22.865547180175781;28.47093391418457;-59.244674682617188;17.950416564941406;17.421276092529297;-50.469772338867188
