name;fujichrome-astia-100-daylight-dehancer-colorchecker
description;fitted LUT style from fujichrome-astia-100-daylight-dehancer-colorchecker.pfm
num_gray;8
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
WBP1;80.387779235839844;0.85362792015075684;-0.24596452713012695;88.470252990722656;-7.9265236854553223;-3.822481632232666
WBP2;81.475578308105469;-1.2581348419189453;-1.0042786598205566;89.518363952636719;-10.192811965942383;-4.582822322845459
WBP3;81.061027526855469;-2.4224519729614258;-2.4802803993225098;89.261215209960938;-12.044072151184082;-5.8528304100036621
WBP4;81.003982543945312;-4.1472315788269043;-2.7182579040527344;89.272735595703125;-13.339906692504883;-6.2364697456359863
WBP5;81.449790954589844;-6.1075983047485352;-4.3345332145690918;89.77886962890625;-15.525370597839355;-7.9393625259399414
WBL1;80.344505310058594;4.6581926345825195;0.50845146179199219;88.188941955566406;-3.594815731048584;-2.3977279663085938
WBL2;80.883743286132812;4.2334794998168945;-0.10485649108886719;88.80572509765625;-4.5129656791687012;-2.9120326042175293
WBL3;80.663009643554688;0.858306884765625;-0.28507709503173828;88.731185913085938;-7.929682731628418;-3.8547873497009277
WBL4;81.007301330566406;-1.2106895446777344;-2.630460262298584;89.3389892578125;-10.359346389770508;-6.20574951171875
WBL5;80.931678771972656;-2.2452175617218018;-5.7189583778381348;89.461685180664062;-12.161642074584961;-8.4513425827026367
SAT1;55.608665466308594;51.291049957275391;35.283702850341797;54.756607055664062;48.271148681640625;33.809982299804688
SAT2;73.595199584960938;32.348930358886719;71.354148864746094;72.626213073730469;35.402687072753906;57.297908782958984
SAT3;84.243858337402344;1.2948215007781982;83.623580932617188;83.792633056640625;10.67405891418457;63.978206634521484
SAT4;64.03167724609375;-53.380668640136719;27.60108757019043;68.55029296875;-51.458419799804688;15.336286544799805
SAT5;61.596076965332031;-24.702817916870117;-32.839607238769531;72.218002319335938;-32.202838897705078;-30.150772094726562
SAT6;50.976615905761719;1.4032423496246338;-52.767002105712891;59.6282958984375;-15.505641937255859;-45.109451293945312
SAT7;52.876914978027344;32.416133880615234;-29.897821426391602;58.49932861328125;19.310623168945312;-23.093282699584961
SAT8;55.59600830078125;51.362632751464844;0.35312175750732422;58.508247375488281;41.992843627929688;5.1143407821655273
A1;35.271438598632812;15.03908634185791;18.237144470214844;31.526515960693359;14.580130577087402;16.361200332641602
